531.3	0	0	141.8	28.2	852.1	893.7	91	59.2
286.3	200.9	0	144.7	11.2	1004.6	803.7	91	76.8
362.6	189	0	164.9	11.6	944.7	755.8	91	79.3
439	177	0	186	11.1	884.9	707.9	91	73.3
389.9	189	0	145.9	22	944.7	755.8	91	82.6
222.4	0	96.7	189.3	4.5	967.1	870.3	14	24.45
222.4	0	96.7	189.3	4.5	967.1	870.3	28	24.89
222.4	0	96.7	189.3	4.5	967.1	870.3	100	40.71
233.8	0	94.6	197.9	4.6	947	852.2	3	10.38
233.8	0	94.6	197.9	4.6	947	852.2	14	22.14
233.8	0	94.6	197.9	4.6	947	852.2	28	22.84
194.7	0	100.5	165.6	7.5	1006.4	905.9	56	33.96
194.7	0	100.5	165.6	7.5	1006.4	905.9	100	37.34
190.7	0	125.4	162.1	7.8	1090	804	3	15.04
190.7	0	125.4	162.1	7.8	1090	804	28	26.4
212.1	0	121.6	180.3	5.7	1057.6	779.3	3	12.47
212.1	0	121.6	180.3	5.7	1057.6	779.3	14	20.92
212.1	0	121.6	180.3	5.7	1057.6	779.3	56	34.2
212.1	0	121.6	180.3	5.7	1057.6	779.3	100	39.61
230	0	118.3	195.5	4.6	1029.4	758.6	3	10.03
190.3	0	125.2	161.9	9.9	1088.1	802.6	3	9.45
190.3	0	125.2	161.9	9.9	1088.1	802.6	14	22.72
190.3	0	125.2	161.9	9.9	1088.1	802.6	28	28.47
190.3	0	125.2	161.9	9.9	1088.1	802.6	56	38.56
166.1	0	163.3	176.5	4.5	1058.6	780.1	100	33.54
168	42.1	163.8	121.8	5.7	1058.7	780.1	3	7.75
213.7	98.1	24.5	181.7	6.9	1065.8	785.4	3	18
213.7	98.1	24.5	181.7	6.9	1065.8	785.4	100	53.9
213.8	98.1	24.5	181.7	6.7	1066	785.5	3	13.18
213.8	98.1	24.5	181.7	6.7	1066	785.5	14	17.84
213.8	98.1	24.5	181.7	6.7	1066	785.5	28	40.23
213.8	98.1	24.5	181.7	6.7	1066	785.5	56	47.13
213.8	98.1	24.5	181.7	6.7	1066	785.5	100	49.97
229.7	0	118.2	195.2	6.1	1028.1	757.6	3	13.36
229.7	0	118.2	195.2	6.1	1028.1	757.6	14	22.32
229.7	0	118.2	195.2	6.1	1028.1	757.6	28	24.54
229.7	0	118.2	195.2	6.1	1028.1	757.6	56	31.35
238.1	0	94.1	186.7	7	949.9	847	3	19.93
238.1	0	94.1	186.7	7	949.9	847	28	30.23
238.1	0	94.1	186.7	7	949.9	847	56	39.59
238.1	0	94.1	186.7	7	949.9	847	100	44.3
250	0	95.7	187.4	5.5	956.9	861.2	3	13.82
250	0	95.7	187.4	5.5	956.9	861.2	28	29.22
250	0	95.7	187.4	5.5	956.9	861.2	56	38.33
212.5	0	100.4	159.3	8.7	1007.8	903.6	3	13.54
212.5	0	100.4	159.3	8.7	1007.8	903.6	56	42.55
212.5	0	100.4	159.3	8.7	1007.8	903.6	100	42.92
212.6	0	100.4	159.4	10.4	1003.8	903.8	28	37.4
212	0	124.8	159	7.8	1085.4	799.5	3	19.52
212	0	124.8	159	7.8	1085.4	799.5	56	45.08
231.8	0	121.6	174	6.7	1056.4	778.5	100	45.84
251.4	0	118.3	188.5	5.8	1028.4	757.7	28	29.65
251.4	0	118.3	188.5	5.8	1028.4	757.7	56	36.97
251.4	0	118.3	188.5	6.4	1028.4	757.7	28	32.66
251.4	0	118.3	188.5	6.4	1028.4	757.7	100	44.21
181.4	0	167	169.6	7.6	1055.6	777.8	3	13.62
181.4	0	167	169.6	7.6	1055.6	777.8	56	35.57
182	45.2	122	170.2	8.2	1059.4	780.7	14	21.5
182	45.2	122	170.2	8.2	1059.4	780.7	28	31.27
182	45.2	122	170.2	8.2	1059.4	780.7	56	43.5
168.9	42.2	124.3	158.3	10.8	1080.8	796.2	3	7.4
168.9	42.2	124.3	158.3	10.8	1080.8	796.2	14	23.51
168.9	42.2	124.3	158.3	10.8	1080.8	796.2	100	48.15
290.4	0	96.2	168.1	9.4	961.2	865	14	34.67
290.4	0	96.2	168.1	9.4	961.2	865	56	45.08
277.1	0	97.4	160.6	11.8	973.9	875.6	3	23.14
277.1	0	97.4	160.6	11.8	973.9	875.6	14	41.89
277.1	0	97.4	160.6	11.8	973.9	875.6	56	51.04
295.7	0	95.6	171.5	8.9	955.1	859.2	3	22.95
251.8	0	99.9	146.1	12.4	1006	899.8	3	21.02
251.8	0	99.9	146.1	12.4	1006	899.8	14	33.36
251.8	0	99.9	146.1	12.4	1006	899.8	28	33.94
251.8	0	99.9	146.1	12.4	1006	899.8	56	44.14
249.1	0	98.8	158.1	12.8	987.8	889	14	28.68
249.1	0	98.8	158.1	12.8	987.8	889	28	30.85
249.1	0	98.8	158.1	12.8	987.8	889	56	42.03
246.8	0	125.1	143.3	12	1086.8	800.9	3	23.52
246.8	0	125.1	143.3	12	1086.8	800.9	28	52.5
275.1	0	121.4	159.5	9.9	1053.6	777.5	3	23.8
275.1	0	121.4	159.5	9.9	1053.6	777.5	14	38.77
275.1	0	121.4	159.5	9.9	1053.6	777.5	28	51.33
275.1	0	121.4	159.5	9.9	1053.6	777.5	56	56.85
297.2	0	117.5	174.8	9.5	1022.8	753.5	56	51.96
213.7	0	174.7	154.8	10.2	1053.5	776.4	3	17.57
213.7	0	174.7	154.8	10.2	1053.5	776.4	28	40.15
213.7	0	174.7	154.8	10.2	1053.5	776.4	56	46.64
213.7	0	174.7	154.8	10.2	1053.5	776.4	100	50.08
213.5	0	174.2	154.6	11.7	1052.3	775.5	28	45.94
213.5	0	174.2	154.6	11.7	1052.3	775.5	56	51.43
277.2	97.8	24.5	160.7	11.2	1061.7	782.5	14	47.71
218.2	54.6	123.8	140.8	11.9	1075.7	792.7	3	27.42
218.2	54.6	123.8	140.8	11.9	1075.7	792.7	28	55.51
218.2	54.6	123.8	140.8	11.9	1075.7	792.7	56	61.99
214.9	53.8	121.9	155.6	9.6	1014.3	780.6	14	38.6
214.9	53.8	121.9	155.6	9.6	1014.3	780.6	28	52.2
214.9	53.8	121.9	155.6	9.6	1014.3	780.6	56	53.96
218.9	0	124.1	158.5	11.3	1078.7	794.9	14	26.05
376	0	0	214.6	0	1003.5	762.4	3	16.28
500	0	0	140	4	966	853	28	67.57
315	137	0	145	5.9	1130	745	28	81.75
505	0	60	195	0	1030	630	28	64.02
516	0	0	162	8.2	801	802	28	41.37
528	0	0	185	6.9	920	720	28	56.83
385	0	136	158	20	903	768	28	55.55
500.1	0	0	200	3	1124.4	613.2	28	44.13
333	17.5	163	167	17.9	996	652	28	47.28
405	0	0	175	0	1120	695	28	52.3
145	116	119	184	5.7	833	880	28	29.16
356	119	0	160	9	1061	657	28	59
165	0	143.6	163.8	0	1005.6	900.9	3	14.4
165	128.5	132.1	175.1	8.1	1005.8	746.6	3	19.42
178	129.8	118.6	179.9	3.6	1007.3	746.8	3	20.73
167.4	129.9	128.6	175.5	7.8	1006.3	746.6	3	14.94
173.5	50.1	173.5	164.8	6.5	1006.2	793.5	3	23.08
167	75.4	167	164	7.9	1007.3	770.1	3	15.52
194.7	0	100.5	170.2	7.5	998	901.8	3	12.18
165	128.5	132.1	175.1	8.1	1005.8	746.6	14	33.09
178	129.8	118.6	179.9	3.6	1007.3	746.8	14	34.24
167.4	129.9	128.6	175.5	7.8	1006.3	746.6	14	31.81
172.4	13.6	172.4	156.8	4.1	1006.3	856.4	14	29.75
173.5	50.1	173.5	164.8	6.5	1006.2	793.5	14	33.01
167	75.4	167	164	7.9	1007.3	770.1	14	32.9
213.5	0	174.2	159.2	11.7	1043.6	771.9	14	29.59
251.4	0	118.3	192.9	5.8	1043.6	754.3	14	20.73
173.5	50.1	173.5	164.8	6.5	1006.2	793.5	28	38.2
167	75.4	167	164	7.9	1007.3	770.1	28	41.41
173.8	93.4	159.9	172.3	9.7	1007.2	746.6	28	37.81
213.5	0	174.2	159.2	11.7	1043.6	771.9	28	44.64
194.7	0	100.5	170.2	7.5	998	901.8	28	37.27
165	0	143.6	163.8	0	1005.6	900.9	56	36.56
165	128.5	132.1	175.1	8.1	1005.8	746.6	56	53.72
173.8	93.4	159.9	172.3	9.7	1007.2	746.6	56	48.99
190.3	0	125.2	166.6	9.9	1079	798.9	56	31.72
178	129.8	118.6	179.9	3.6	1007.3	746.8	100	49.99
167.4	129.9	128.6	175.5	7.8	1006.3	746.6	100	53.66
167	75.4	167	164	7.9	1007.3	770.1	100	56.81
190.3	0	125.2	166.6	9.9	1079	798.9	100	33.56
250	0	95.7	191.8	5.3	948.9	857.2	100	41.16
213.5	0	174.2	159.2	11.7	1043.6	771.9	100	52.96
251.4	0	118.3	192.9	5.8	1043.6	754.3	100	40.15
446	24	79	162	11.6	967	712	28	51.02
446	24	79	162	10.3	967	712	28	53.39
446	24	79	162	11.6	967	712	7	52.01
446	24	79	162	11.6	967	712	7	38.02
446	24	79	162	11.6	967	712	56	61.07
446	24	79	162	11.6	967	712	56	56.14
387	20	94	157	13.9	938	845	28	46.68
387	20	94	157	14.3	938	845	3	22.75
387	20	94	157	13.9	938	845	3	25.51
387	20	94	157	13.9	938	845	7	45.9
387	20	94	157	11.6	938	845	7	41.67
387	20	94	157	13.9	938	845	56	47.97
355	19	97	145	13.1	967	871	28	44.03
491	26	123	210	3.9	882	699	7	33.49
491	26	123	210	3.9	882	699	56	59.59
491	26	123	201	3.9	822	699	3	29.55
491	26	123	201	3.9	822	699	56	61.86
424	22	132	168	8.9	822	750	28	72.1
424	22	132	178	8.5	822	750	56	65.7
424	22	132	168	8.9	822	750	3	32.11
424	22	132	168	8.9	822	750	7	40.29
202	11	141	206	1.7	942	801	28	21.97
202	11	141	206	1.7	942	801	3	9.85
202	11	141	206	1.7	942	801	7	15.07
284	15	141	179	5.5	842	801	3	13.4
284	15	141	179	5.5	842	801	7	24.13
359	19	141	154	10.9	942	801	28	59.49
359	19	141	154	10.9	942	801	3	25.12
359	19	141	154	10.9	942	801	7	35.75
359	19	141	154	10.9	942	801	7	38.61
359	19	141	154	10.9	942	801	56	68.75
436	0	0	218	0	838.4	719.7	28	23.85
289	0	0	192	0	913.2	895.3	90	32.07
393	0	0	192	0	940.6	785.6	90	48.85
480	0	0	192	0	936.2	712.2	90	54.32
480	0	0	192	0	936.2	712.2	3	24.4
255	0	0	192	0	889.8	945	7	10.22
289	0	0	192	0	913.2	895.3	7	14.6
255	0	0	192	0	889.8	945	28	18.75
333	0	0	192	0	931.2	842.6	7	23.4
289	0	0	192	0	913.2	895.3	28	25.57
393	0	0	192	0	940.6	785.6	7	27.74
255	0	0	192	0	889.8	945	3	8.2
238.2	158.8	0	185.7	0	1040.6	734.3	7	15.69
181.9	272.8	0	185.7	0	1012.4	714.3	28	27.94
193.5	290.2	0	185.7	0	998.2	704.3	28	32.63
255.5	170.3	0	185.7	0	1026.6	724.3	7	17.24
220.8	147.2	0	185.7	0	1055	744.3	28	25.75
382.5	0	0	185.7	0	1047.8	739.3	7	24.07
158.8	238.2	0	185.7	0	1040.6	734.3	28	21.07
295.8	0	0	185.7	0	1091.4	769.3	7	14.84
203.5	135.7	0	185.7	0	1076.2	759.3	7	11.96
381.4	0	0	185.7	0	1104.6	784.3	28	22.49
316.1	210.7	0	185.7	0	977	689.3	28	38.7
238.1	0	0	185.7	0	1118.8	789.3	28	17.58
339.2	0	0	185.7	0	1069.2	754.3	7	21.18
203.5	135.7	0	185.7	0	1076.2	759.3	28	22.63
170.3	155.5	0	185.7	0	1026.6	724.3	28	25.73
210.7	316.1	0	185.7	0	977	689.3	28	37.81
228	342.1	0	185.7	0	955.8	674.3	7	21.92
238.2	158.8	0	185.7	0	1040.6	734.3	28	26.91
186.2	124.1	0	185.7	0	1083.4	764.3	7	8
382.5	0	0	185.7	0	1047.8	739.3	28	37.44
252.5	0	0	185.7	0	1111.6	784.3	7	11.48
170.3	155.5	0	185.7	0	1026.6	724.3	7	10.73
339	0	0	197	0	968	781	3	13.22
339	0	0	197	0	968	781	14	27.04
339	0	0	197	0	968	781	90	35.17
339	0	0	197	0	968	781	180	36.45
236	0	0	194	0	968	885	14	12.84
254	0	0	198	0	968	863	180	27.63
254	0	0	198	0	968	863	365	29.79
307	0	0	193	0	968	812	180	34.49
307	0	0	193	0	968	812	365	36.15
307	0	0	193	0	968	812	28	27.53
307	0	0	193	0	968	812	90	32.92
236	0	0	193	0	968	885	7	9.99
200	0	0	180	0	1125	845	7	7.84
375	0	0	186	0	1038	758	7	26.06
375	0	0	186	0	1038	758	28	38.21
400	0	0	187	0	1025	745	28	43.7
350	0	0	186	0	1050	770	28	34.29
203.5	305.3	0	203.5	0	963.4	630	7	19.54
250.2	166.8	0	203.5	0	977.6	694.1	90	47.71
157	236	0	192	0	935.4	781.2	90	43.38
166.8	250.2	0	203.5	0	975.6	692.6	3	6.9
102	153	0	192	0	887	942	3	4.57
102	153	0	192	0	887	942	90	25.46
122.6	183.9	0	203.5	0	958.2	800.1	28	24.29
166.8	250.2	0	203.5	0	975.6	692.6	28	33.95
200	133	0	192	0	965.4	806.2	3	11.41
108.3	162.4	0	203.5	0	938.2	849	28	20.59
305.3	203.5	0	203.5	0	965.4	631	7	25.89
108.3	162.4	0	203.5	0	938.2	849	90	29.23
116	173	0	192	0	909.8	891.9	90	31.02
141.3	212	0	203.5	0	971.8	748.5	7	10.39
250.2	166.8	0	203.5	0	977.6	694.1	7	19.35
192	288	0	192	0	929.8	716.1	28	39.32
173	116	0	192	0	946.8	856.8	3	6.94
212	141.3	0	203.5	0	973.4	750	7	15.03
183.9	122.6	0	203.5	0	959.2	800	90	32.53
288	192	0	192	0	932	717.8	28	38.8
212	141.3	0	203.5	0	973.4	750	28	33
102	153	0	192	0	887	942	28	17.28
173	116	0	192	0	946.8	856.8	28	24.28
183.9	122.6	0	203.5	0	959.2	800	28	24.05
305.3	203.5	0	203.5	0	965.4	631	3	14.14
157	236	0	192	0	935.4	781.2	7	16.89
288	192	0	192	0	932	717.8	7	23.52
212	141.3	0	203.5	0	973.4	750	90	39.7
153	102	0	192	0	888	943.1	28	17.96
116	173	0	192	0	909.8	891.9	28	22.35
203.5	305.3	0	203.5	0	963.4	630	28	41.68
288	192	0	192	0	932	717.8	90	50.53
200	133	0	192	0	965.4	806.2	7	17.17
250.2	166.8	0	203.5	0	977.6	694.1	3	9.73
153	102	0	192	0	888	943.1	90	26.32
116	173	0	192	0	909.8	891.9	3	6.28
250.2	166.8	0	203.5	0	977.6	694.1	28	36.96
305.3	203.5	0	203.5	0	965.4	631	90	54.6
192	288	0	192	0	929.8	716.1	7	21.48
157	236	0	192	0	935.4	781.2	3	9.69
153	102	0	192	0	888	943.1	7	8.37
310	0	0	192	0	1012	830	7	17.24
310	0	0	192	0	1012	830	90	35.76
331	0	0	192	0	1025	821	7	17.44
331	0	0	192	0	1025	821	90	37.91
331	0	0	192	0	1025	821	120	39.38
349	0	0	192	0	1056	809	28	33.61
349	0	0	192	0	1056	809	90	40.66
349	0	0	192	0	1056	809	120	40.86
238	0	0	186	0	1119	789	7	12.05
238	0	0	186	0	1119	789	28	17.54
297	0	0	186	0	1040	734	7	30.96
480	0	0	192	0	936	721	28	43.89
480	0	0	192	0	936	721	90	54.28
397	0	0	186	0	1040	734	28	36.94
500	0	0	200	0	1125	613	1	12.64
500	0	0	200	0	1125	613	3	26.06
500	0	0	200	0	1125	613	7	33.21
500	0	0	200	0	1125	613	28	44.09
540	0	0	173	0	1125	613	7	52.61
540	0	0	173	0	1125	613	14	59.76
540	0	0	173	0	1125	613	28	67.31
540	0	0	173	0	1125	613	90	69.66
540	0	0	173	0	1125	613	270	74.17
350	0	0	203	0	974	775	56	29.98
350	0	0	203	0	974	775	90	31.35
385	0	0	186	0	966	763	3	14.7
385	0	0	186	0	966	763	14	27.92
385	0	0	186	0	966	763	28	31.35
349	0	0	192	0	1047	806	3	14.99
331	0	0	192	0	978	825	3	13.52
382	0	0	186	0	1047	739	28	37.42
281	0	0	186	0	1104	774	28	22.44
296	0	0	192	0	1085	765	7	14.2
296	0	0	192	0	1085	765	90	29.39
331	0	0	192	0	978	825	28	31.45
331	0	0	192	0	978	825	90	37.23
349	0	0	192	0	1047	806	90	39.49
302	0	0	203	0	974	817	14	18.13
302	0	0	203	0	974	817	180	26.74
525	0	0	189	0	1125	613	180	61.92
500	0	0	200	0	1125	613	90	47.22
500	0	0	200	0	1125	613	180	51.04
500	0	0	200	0	1125	613	270	55.16
252	0	0	185	0	1111	784	7	13.71
393	0	0	192	0	940	758	90	48.79
382	0	0	185	0	1047	739	28	37.42
252	0	0	185	0	1111	784	28	19.69
310	0	0	192	0	970	850	360	38.11
525	0	0	189	0	1125	613	7	42.42
525	0	0	189	0	1125	613	14	48.4
525	0	0	189	0	1125	613	270	67.11
302	0	0	203	0	974	817	28	21.75
397	0	0	185	0	1040	734	28	39.09
480	0	0	192	0	936	721	3	24.39
162	190	148	179	19	838	741	28	33.76
154	144	112	220	10	923	658	28	16.5
147	115	89	202	9	860	829	28	19.99
144	0	175	158	18	943	844	28	15.42
304	140	0	214	6	895	722	28	33.42
153	239	0	200	6	1002	684	28	26.86
151	0	184	167	12	991	772	28	15.57
142	167	130	174	11	883	785	28	44.61
321	164	0	190	5	870	774	28	57.21
280	129	100	172	9	825	805	28	52.82
156	243	0	180	11	1022	698	28	37.36
160	188	146	203	11	829	710	28	32.84
298	0	107	186	6	879	815	28	42.64
318	0	126	210	6	861	737	28	40.06
287	121	94	188	9	904	696	28	41.94
356	0	142	193	11	801	778	28	40.87
321	0	128	182	11	870	780	28	37.26
265	111	86	195	6	833	790	28	41.54
276	116	90	180	9	870	768	28	44.28
159	187	0	176	11	990	789	28	32.76
261	100	78	201	9	864	761	28	32.4
237	92	71	247	6	853	695	28	28.63
146	230	0	202	3	827	872	28	33.06
133	210	0	196	3	949	795	28	31.03
152	0	112	184	8	992	816	28	12.18
153	145	113	178	8	1002	689	28	25.56
149	236	0	176	13	847	893	28	32.96
326	0	138	199	11	801	792	28	40.68
158	0	195	220	11	898	713	28	8.54
336	0	0	182	3	986	817	28	44.86
145	0	134	181	11	979	812	28	13.2
144	170	133	192	8	814	805	28	29.87
331	170	0	195	8	811	802	28	56.61
155	0	143	193	9	1047	697	28	12.46
155	183	0	193	9	877	868	28	23.79
135	0	166	180	10	961	805	28	13.29
314	145	113	179	8	869	690	28	46.23
313	145	0	127	8	1000	822	28	44.52
146	173	0	182	3	986	817	28	23.74
277	117	91	191	7	946	666	28	43.57
155	184	143	194	9	880	699	28	28.99
148	175	0	171	2	1000	828	28	26.92
313	0	0	178	8	1000	822	28	25.1
136	162	126	172	10	923	764	28	29.07
255	99	77	189	6	919	749	28	33.8
162	207	172	216	10	822	638	28	39.84
164	163	128	197	8	961	641	28	27.23
162	214	164	202	10	820	680	28	30.65
157	214	152	200	9	819	704	28	33.05
159	209	161	201	7	848	669	28	30.88
144	15	195	176	6	1021	709	28	15.34
154	174	185	228	7	845	612	28	24.34
167	187	195	185	7	898	636	28	23.89
184	86	190	213	6	923	623	28	22.93
236.9	91.7	71.5	246.9	6	852.9	695.4	28	28.63
313.3	0	113	178.5	8	1001.9	688.7	28	36.8
154.8	183.4	0	193.3	9.1	1047.4	696.7	28	18.29
296	0	106.7	221.4	10.5	819.2	778.4	28	31.42
133.1	210.2	0	195.7	3.1	949.4	795.3	28	28.94
151.6	0	111.9	184.4	7.9	992	815.9	28	12.18
153.1	145	113	178.5	8	1001.9	688.7	28	25.56
139.9	132.6	103.3	200.3	7.4	916	753.4	28	36.44
153.1	145	113	178.5	8	867.2	824	28	26.23
152.7	144.7	0	178.1	8	999.7	822.2	28	19.01
158.4	0	194.9	219.7	11	897.7	712.9	28	8.54
150.7	0	185.3	166.7	15.6	1074.5	678	28	13.46
149	117.6	91.7	182.9	7.1	953.4	780.3	28	23.52
143	169.4	142.7	190.7	8.4	967.4	643.5	28	29.73
259.9	100.6	78.4	170.6	10.4	935.7	762.9	28	49.77
284	119.7	0	168.3	7.2	970.4	794.2	28	40.93
336.5	0	0	181.9	3.4	985.8	816.8	28	44.87
144.8	0	133.6	180.8	11.1	979.5	811.5	28	13.2
150	236.8	0	173.8	11.9	1069.3	674.8	28	37.43
330.5	169.6	0	194.9	8.1	811	802.3	28	56.62
154.8	0	142.8	193.3	9.1	1047.4	696.7	28	12.46
154.8	183.4	0	193.3	9.1	877.2	867.7	28	23.79
134.7	0	165.7	180.2	10	961	804.9	28	13.29
314	145.3	113.2	178.9	8	869.1	690.2	28	46.23
143.8	136.3	106.2	178.1	7.5	941.5	774.3	28	26.15
277	116.8	91	190.6	7	946.5	665.6	28	43.58
298.1	0	107.5	163.6	12.8	953.2	784	28	35.87
289	133.7	0	194.9	5.5	924.1	760.1	28	46.25
147.8	175.1	0	171.2	2.2	1000	828.5	28	26.92
136.4	161.6	125.8	171.6	10.4	922.6	764.4	28	29.07
154.8	0	142.8	193.3	9.1	877.2	867.7	28	9.74
146.5	114.6	89.3	201.9	8.8	860	829.5	28	19.99
143.6	0	174.9	158.4	17.9	942.7	844.5	28	15.42
303.6	139.9	0	213.5	6.2	895.5	722.5	28	33.42
374.3	0	0	190.2	6.7	1013.2	730.4	28	39.06
152.6	238.7	0	200	6.3	1001.8	683.9	28	26.86
310	142.8	0	167.9	10	914.3	804	28	45.3
150.9	0	183.9	166.6	11.6	991.2	772.2	28	15.57
297.8	137.2	106.9	201.3	6	878.4	655.3	28	53.52
321.3	164.2	0	190.5	4.6	870	774	28	57.22
279.8	128.9	100.4	172.4	9.5	825.1	804.9	28	52.83
252.1	97.1	75.6	193.8	8.3	835.5	821.4	28	33.4
164.6	0	150.4	181.6	11.7	1023.3	728.9	28	18.03
298.1	0	107	186.4	6.1	879	815.2	28	42.64
317.9	0	126.5	209.7	5.7	860.5	736.6	28	40.06
287.3	120.5	93.9	187.6	9.2	904.4	695.9	28	43.8
355.9	0	141.6	193.3	11	801.4	778.4	28	40.87
132	206.5	160.9	178.9	5.5	866.9	735.6	28	33.31
322.5	148.6	0	185.8	8.5	951	709.5	28	52.43
164.2	0	200.1	181.2	12.6	849.3	846	28	15.09
321.4	0	127.9	182.5	11.5	870.1	779.7	28	37.27
298.2	0	107	209.7	11.1	879.6	744.2	28	31.88
159.8	250	0	168.4	12.2	1049.3	688.2	28	39.46
166	259.7	0	183.2	12.7	858.8	826.8	28	37.92
276.4	116	90.3	179.6	8.9	870.1	768.3	28	44.28
159.1	186.7	0	175.6	11.3	989.6	788.9	28	32.77
260.9	100.5	78.3	200.6	8.6	864.5	761.5	28	32.4
