362.6	189	0	164.9	11.6	944.7	755.8	56	77.3
389.9	189	0	145.9	22	944.7	755.8	56	79.4
337.9	189	0	174.9	9.5	944.7	755.8	56	59.89
374	189.2	0	170.1	10.1	926.1	756.7	91	64.9
313.3	262.2	0	175.5	8.6	1046.9	611.8	91	66.6
425	106.3	0	153.5	16.5	852.1	887.1	91	65.2
425	106.3	0	151.4	18.6	936	803.7	91	66.7
375	93.8	0	126.6	23.4	852.1	992.6	91	62.5
475	118.8	0	181.1	8.9	852.1	781.5	91	74.19
469	117.2	0	137.8	32.2	852.1	840.5	91	70.7
425	106.3	0	153.5	16.5	852.1	887.1	91	65.2
388.6	97.1	0	157.9	12.1	852.1	925.7	91	57.6
425	106.3	0	153.5	16.5	852.1	887.1	91	65.2
318.8	212.5	0	155.7	14.3	852.1	880.4	91	68.1
401.8	94.7	0	147.4	11.4	946.8	852.1	91	75.5
362.6	189	0	164.9	11.6	944.7	755.8	91	79.3
379.5	151.2	0	153.9	15.9	1134.3	605	91	56.5
362.6	189	0	164.9	11.6	944.7	755.8	91	79.3
362.6	189	0	164.9	11.6	944.7	755.8	91	79.3
337.9	189	0	174.9	9.5	944.7	755.8	91	67.8
222.4	0	96.7	189.3	4.5	967.1	870.3	3	11.58
222.4	0	96.7	189.3	4.5	967.1	870.3	56	29.45
233.8	0	94.6	197.9	4.6	947	852.2	56	27.66
233.8	0	94.6	197.9	4.6	947	852.2	100	34.56
194.7	0	100.5	165.6	7.5	1006.4	905.9	3	12.45
194.7	0	100.5	165.6	7.5	1006.4	905.9	14	24.99
194.7	0	100.5	165.6	7.5	1006.4	905.9	28	25.72
190.7	0	125.4	162.1	7.8	1090	804	14	21.06
190.7	0	125.4	162.1	7.8	1090	804	56	35.34
190.7	0	125.4	162.1	7.8	1090	804	100	40.57
212.1	0	121.6	180.3	5.7	1057.6	779.3	28	24.9
230	0	118.3	195.5	4.6	1029.4	758.6	14	20.08
230	0	118.3	195.5	4.6	1029.4	758.6	28	24.48
230	0	118.3	195.5	4.6	1029.4	758.6	56	31.54
230	0	118.3	195.5	4.6	1029.4	758.6	100	35.34
190.3	0	125.2	161.9	9.9	1088.1	802.6	100	40.39
166.1	0	163.3	176.5	4.5	1058.6	780.1	3	10.76
166.1	0	163.3	176.5	4.5	1058.6	780.1	14	25.48
166.1	0	163.3	176.5	4.5	1058.6	780.1	28	21.54
166.1	0	163.3	176.5	4.5	1058.6	780.1	56	28.63
168	42.1	163.8	121.8	5.7	1058.7	780.1	14	17.82
168	42.1	163.8	121.8	5.7	1058.7	780.1	28	24.24
168	42.1	163.8	121.8	5.7	1058.7	780.1	56	32.85
168	42.1	163.8	121.8	5.7	1058.7	780.1	100	39.23
213.7	98.1	24.5	181.7	6.9	1065.8	785.4	14	30.39
213.7	98.1	24.5	181.7	6.9	1065.8	785.4	28	45.71
213.7	98.1	24.5	181.7	6.9	1065.8	785.4	56	50.77
229.7	0	118.2	195.2	6.1	1028.1	757.6	100	40.86
238.1	0	94.1	186.7	7	949.9	847	14	25.69
250	0	95.7	187.4	5.5	956.9	861.2	14	24.92
250	0	95.7	187.4	5.5	956.9	861.2	100	42.35
212.5	0	100.4	159.3	8.7	1007.8	903.6	14	26.31
212.5	0	100.4	159.3	8.7	1007.8	903.6	28	31.64
212.6	0	100.4	159.4	10.4	1003.8	903.8	3	13.33
212.6	0	100.4	159.4	10.4	1003.8	903.8	14	25.37
212.6	0	100.4	159.4	10.4	1003.8	903.8	56	44.4
212.6	0	100.4	159.4	10.4	1003.8	903.8	100	47.74
212	0	124.8	159	7.8	1085.4	799.5	14	31.35
212	0	124.8	159	7.8	1085.4	799.5	28	38.5
212	0	124.8	159	7.8	1085.4	799.5	100	47.82
231.8	0	121.6	174	6.7	1056.4	778.5	3	15.44
231.8	0	121.6	174	6.7	1056.4	778.5	14	26.77
231.8	0	121.6	174	6.7	1056.4	778.5	28	33.73
231.8	0	121.6	174	6.7	1056.4	778.5	56	42.7
251.4	0	118.3	188.5	5.8	1028.4	757.7	3	17.22
251.4	0	118.3	188.5	5.8	1028.4	757.7	14	29.93
251.4	0	118.3	188.5	5.8	1028.4	757.7	100	43.58
251.4	0	118.3	188.5	6.4	1028.4	757.7	3	13.12
251.4	0	118.3	188.5	6.4	1028.4	757.7	14	24.43
251.4	0	118.3	188.5	6.4	1028.4	757.7	56	36.64
181.4	0	167	169.6	7.6	1055.6	777.8	14	21.6
181.4	0	167	169.6	7.6	1055.6	777.8	28	27.77
181.4	0	167	169.6	7.6	1055.6	777.8	100	45.37
182	45.2	122	170.2	8.2	1059.4	780.7	3	7.32
182	45.2	122	170.2	8.2	1059.4	780.7	100	48.67
168.9	42.2	124.3	158.3	10.8	1080.8	796.2	28	31.12
168.9	42.2	124.3	158.3	10.8	1080.8	796.2	56	39.15
290.4	0	96.2	168.1	9.4	961.2	865	3	22.5
290.4	0	96.2	168.1	9.4	961.2	865	28	34.74
290.4	0	96.2	168.1	9.4	961.2	865	100	48.97
277.1	0	97.4	160.6	11.8	973.9	875.6	28	48.28
277.1	0	97.4	160.6	11.8	973.9	875.6	100	55.64
295.7	0	95.6	171.5	8.9	955.1	859.2	14	35.23
295.7	0	95.6	171.5	8.9	955.1	859.2	28	39.94
295.7	0	95.6	171.5	8.9	955.1	859.2	56	48.72
295.7	0	95.6	171.5	8.9	955.1	859.2	100	52.04
251.8	0	99.9	146.1	12.4	1006	899.8	100	45.37
249.1	0	98.8	158.1	12.8	987.8	889	3	15.36
249.1	0	98.8	158.1	12.8	987.8	889	100	51.06
252.3	0	98.8	146.3	14.2	987.8	889	3	21.78
252.3	0	98.8	146.3	14.2	987.8	889	14	42.29
252.3	0	98.8	146.3	14.2	987.8	889	28	50.6
252.3	0	98.8	146.3	14.2	987.8	889	56	55.83
252.3	0	98.8	146.3	14.2	987.8	889	100	60.95
246.8	0	125.1	143.3	12	1086.8	800.9	14	42.22
246.8	0	125.1	143.3	12	1086.8	800.9	56	60.32
246.8	0	125.1	143.3	12	1086.8	800.9	100	66.42
275.1	0	121.4	159.5	9.9	1053.6	777.5	100	58.61
297.2	0	117.5	174.8	9.5	1022.8	753.5	3	21.91
297.2	0	117.5	174.8	9.5	1022.8	753.5	14	36.99
297.2	0	117.5	174.8	9.5	1022.8	753.5	28	47.4
297.2	0	117.5	174.8	9.5	1022.8	753.5	100	56.74
213.7	0	174.7	154.8	10.2	1053.5	776.4	14	33.73
213.5	0	174.2	154.6	11.7	1052.3	775.5	3	17.37
213.5	0	174.2	154.6	11.7	1052.3	775.5	14	33.7
213.5	0	174.2	154.6	11.7	1052.3	775.5	100	59.3
277.2	97.8	24.5	160.7	11.2	1061.7	782.5	3	30.45
277.2	97.8	24.5	160.7	11.2	1061.7	782.5	28	63.14
277.2	97.8	24.5	160.7	11.2	1061.7	782.5	56	66.82
277.2	97.8	24.5	160.7	11.2	1061.7	782.5	100	66.95
218.2	54.6	123.8	140.8	11.9	1075.7	792.7	14	35.96
218.2	54.6	123.8	140.8	11.9	1075.7	792.7	100	63.53
214.9	53.8	121.9	155.6	9.6	1014.3	780.6	3	18.02
214.9	53.8	121.9	155.6	9.6	1014.3	780.6	100	56.63
218.9	0	124.1	158.5	11.3	1078.7	794.9	3	15.34
218.9	0	124.1	158.5	11.3	1078.7	794.9	28	30.22
218.9	0	124.1	158.5	11.3	1078.7	794.9	56	37.27
218.9	0	124.1	158.5	11.3	1078.7	794.9	100	46.23
376	0	0	214.6	0	1003.5	762.4	14	25.62
376	0	0	214.6	0	1003.5	762.4	28	31.97
376	0	0	214.6	0	1003.5	762.4	56	36.3
376	0	0	214.6	0	1003.5	762.4	100	43.06
475	0	59	142	1.9	1098	641	28	57.23
451	0	0	165	11.3	1030	745	28	78.8
520	0	0	170	5.2	855	855	28	60.28
520	0	0	175	5.2	870	805	28	51.02
450.1	50	0	200	3	1124.4	613.2	28	39.38
397	17.2	158	167	20.8	967	633	28	55.65
334	17.6	158	189	15.3	967	633	28	44.33
200	200	0	190	0	1145	660	28	49.25
516	0	0	162	8.3	801	802	28	41.37
160	128	122	182	6.4	824	879	28	39.4
234	156	0	189	5.9	981	760	28	39.3
250	180	95	159	9.5	860	800	28	67.87
475	0	0	162	9.5	1044	662	28	58.52
285	190	0	163	7.6	1031	685	28	53.58
275	180	120	162	10.4	830	765	28	76.24
500	0	0	151	9	1033	655	28	69.84
172.4	13.6	172.4	156.8	4.1	1006.3	856.4	3	21.29
173.8	93.4	159.9	172.3	9.7	1007.2	746.6	3	15.82
190.3	0	125.2	166.6	9.9	1079	798.9	3	12.55
250	0	95.7	191.8	5.3	948.9	857.2	3	8.49
213.5	0	174.2	159.2	11.7	1043.6	771.9	3	15.61
251.4	0	118.3	192.9	5.8	1043.6	754.3	3	11.98
165	0	143.6	163.8	0	1005.6	900.9	14	16.88
173.8	93.4	159.9	172.3	9.7	1007.2	746.6	14	29.55
190.3	0	125.2	166.6	9.9	1079	798.9	14	19.42
250	0	95.7	191.8	5.3	948.9	857.2	14	24.66
194.7	0	100.5	170.2	7.5	998	901.8	14	24.28
165	0	143.6	163.8	0	1005.6	900.9	28	26.2
165	128.5	132.1	175.1	8.1	1005.8	746.6	28	46.39
178	129.8	118.6	179.9	3.6	1007.3	746.8	28	39.16
167.4	129.9	128.6	175.5	7.8	1006.3	746.6	28	41.2
172.4	13.6	172.4	156.8	4.1	1006.3	856.4	28	33.69
190.3	0	125.2	166.6	9.9	1079	798.9	28	24.85
250	0	95.7	191.8	5.3	948.9	857.2	28	27.22
251.4	0	118.3	192.9	5.8	1043.6	754.3	28	33.27
178	129.8	118.6	179.9	3.6	1007.3	746.8	56	48.59
167.4	129.9	128.6	175.5	7.8	1006.3	746.6	56	51.72
172.4	13.6	172.4	156.8	4.1	1006.3	856.4	56	35.85
173.5	50.1	173.5	164.8	6.5	1006.2	793.5	56	53.77
167	75.4	167	164	7.9	1007.3	770.1	56	53.46
250	0	95.7	191.8	5.3	948.9	857.2	56	39.64
213.5	0	174.2	159.2	11.7	1043.6	771.9	56	51.26
194.7	0	100.5	170.2	7.5	998	901.8	56	43.39
251.4	0	118.3	192.9	5.8	1043.6	754.3	56	39.27
165	0	143.6	163.8	0	1005.6	900.9	100	37.96
165	128.5	132.1	175.1	8.1	1005.8	746.6	100	55.02
172.4	13.6	172.4	156.8	4.1	1006.3	856.4	100	37.68
173.5	50.1	173.5	164.8	6.5	1006.2	793.5	100	56.06
173.8	93.4	159.9	172.3	9.7	1007.2	746.6	100	50.94
194.7	0	100.5	170.2	7.5	998	901.8	100	44.28
446	24	79	162	11.6	967	712	28	57.03
446	24	79	162	11.6	967	712	28	44.42
446	24	79	162	11.6	967	712	3	35.36
446	24	79	162	11.6	967	712	3	25.02
446	24	79	162	11.6	967	712	3	23.35
446	24	79	162	11.6	967	712	7	39.3
446	24	79	162	11.6	967	712	56	55.25
446	24	79	162	10.3	967	712	56	54.77
387	20	94	157	14.3	938	845	28	50.24
387	20	94	157	11.6	938	845	28	46.68
387	20	94	157	11.6	938	845	3	34.77
387	20	94	157	14.3	938	845	7	36.84
387	20	94	157	14.3	938	845	56	56.34
387	20	94	157	11.6	938	845	56	61.46
355	19	97	145	12.3	967	871	28	55.45
491	26	123	210	3.9	882	699	28	55.55
491	26	123	201	3.9	822	699	28	57.92
491	26	123	210	3.9	882	699	3	25.61
491	26	123	201	3.9	822	699	7	37.92
424	22	132	178	8.5	822	750	28	62.05
424	22	132	178	8.5	882	750	3	32.01
424	22	132	178	8.5	822	750	7	39
424	22	132	168	8.9	822	750	56	74.36
202	11	141	206	1.7	942	801	56	23.25
284	15	141	179	5.5	842	801	28	43.73
284	15	141	179	5.5	842	801	56	44.52
359	19	141	154	10.9	942	801	28	62.94
359	19	141	154	10.9	942	801	3	23.64
359	19	141	154	10.9	942	801	56	66.78
289	0	0	192	0	913.2	895.3	3	11.65
393	0	0	192	0	940.6	785.6	3	19.2
393	0	0	192	0	940.6	785.6	28	39.6
480	0	0	192	0	936.2	712.2	28	43.94
480	0	0	192	0	936.2	712.2	7	34.57
333	0	0	192	0	931.2	842.6	3	15.62
255	0	0	192	0	889.8	945	90	21.86
333	0	0	192	0	931.2	842.6	28	31.97
333	0	0	192	0	931.2	842.6	90	41.68
158.8	238.2	0	185.7	0	1040.6	734.3	7	9.62
239.6	359.4	0	185.7	0	941.6	664.3	7	25.42
272.8	181.9	0	185.7	0	1012.4	714.3	7	19.77
239.6	359.4	0	185.7	0	941.6	664.3	28	39.44
397	0	0	185.7	0	1040.6	734.3	28	33.08
210.7	316.1	0	185.7	0	977	689.3	7	21.82
255.5	170.3	0	185.7	0	1026.6	724.3	28	32.05
397	0	0	185.7	0	1040.6	734.3	7	25.45
295.8	0	0	185.7	0	1091.4	769.3	28	25.22
228	342.1	0	185.7	0	955.8	674.3	28	39.7
220.8	147.2	0	185.7	0	1055	744.3	7	13.09
135.7	203.5	0	185.7	0	1076.2	759.3	7	7.51
135.7	203.5	0	185.7	0	1076.2	759.3	28	18.2
193.5	290.2	0	185.7	0	998.2	704.3	7	17.2
290.2	193.5	0	185.7	0	998.2	704.3	7	21.86
181.9	272.8	0	185.7	0	1012.4	714.3	7	12.37
290.2	193.5	0	185.7	0	998.2	704.3	28	33.04
381.4	0	0	185.7	0	1104.6	784.3	7	14.54
339.2	0	0	185.7	0	1069.2	754.3	28	31.9
238.1	0	0	185.7	0	1118.8	789.3	7	10.34
252.5	0	0	185.7	0	1111.6	784.3	28	19.77
316.1	210.7	0	185.7	0	977	689.3	7	24.44
186.2	124.1	0	185.7	0	1083.4	764.3	28	17.6
272.8	181.9	0	185.7	0	1012.4	714.3	28	31.38
339	0	0	197	0	968	781	7	20.97
339	0	0	197	0	968	781	28	32.04
339	0	0	197	0	968	781	365	38.89
236	0	0	194	0	968	885	3	6.47
236	0	0	194	0	968	885	28	18.42
236	0	0	194	0	968	885	90	21.95
236	0	0	193	0	968	885	180	24.1
236	0	0	193	0	968	885	365	25.08
277	0	0	191	0	968	856	14	21.26
277	0	0	191	0	968	856	28	25.97
277	0	0	191	0	968	856	3	11.36
277	0	0	191	0	968	856	90	31.25
277	0	0	191	0	968	856	180	32.33
277	0	0	191	0	968	856	360	33.7
254	0	0	198	0	968	863	3	9.31
254	0	0	198	0	968	863	90	26.94
307	0	0	193	0	968	812	3	12.54
200	0	0	180	0	1125	845	28	12.25
225	0	0	181	0	1113	833	7	11.17
225	0	0	181	0	1113	833	28	17.34
325	0	0	184	0	1063	783	7	17.54
325	0	0	184	0	1063	783	28	30.57
275	0	0	183	0	1088	808	7	14.2
275	0	0	183	0	1088	808	28	24.5
300	0	0	184	0	1075	795	7	15.58
300	0	0	184	0	1075	795	28	26.85
400	0	0	187	0	1025	745	7	30.14
250	0	0	182	0	1100	820	7	12.73
250	0	0	182	0	1100	820	28	20.87
350	0	0	186	0	1050	770	7	20.28
141.3	212	0	203.5	0	971.8	748.5	28	29.89
122.6	183.9	0	203.5	0	958.2	800.1	90	33.19
183.9	122.6	0	203.5	0	959.2	800	3	4.9
157	236	0	192	0	935.4	781.2	28	33.66
133	200	0	192	0	927.4	839.2	28	27.87
173	116	0	192	0	946.8	856.8	7	11.39
192	288	0	192	0	929.8	716.1	3	12.79
153	102	0	192	0	888	943.1	3	4.78
288	192	0	192	0	932	717.8	3	16.11
305.3	203.5	0	203.5	0	965.4	631	28	43.38
236	157	0	192	0	972.6	749.1	7	20.42
236	157	0	192	0	972.6	749.1	3	13.57
166.8	250.2	0	203.5	0	975.6	692.6	7	15.75
102	153	0	192	0	887	942	7	7.68
133	200	0	192	0	927.4	839.2	90	36.59
192	288	0	192	0	929.8	716.1	90	50.73
133	200	0	192	0	927.4	839.2	7	13.66
236	157	0	192	0	972.6	749.1	90	47.78
108.3	162.4	0	203.5	0	938.2	849	3	2.33
212	141.3	0	203.5	0	973.4	750	3	6.81
236	157	0	192	0	972.6	749.1	28	32.88
183.9	122.6	0	203.5	0	959.2	800	7	10.79
108.3	162.4	0	203.5	0	938.2	849	7	7.72
203.5	305.3	0	203.5	0	963.4	630	3	9.56
133	200	0	192	0	927.4	839.2	3	6.88
200	133	0	192	0	965.4	806.2	28	30.44
122.6	183.9	0	203.5	0	958.2	800.1	3	3.32
200	133	0	192	0	965.4	806.2	90	43.25
173	116	0	192	0	946.8	856.8	90	32.1
141.3	212	0	203.5	0	971.8	748.5	90	39.66
116	173	0	192	0	909.8	891.9	7	10.09
141.3	212	0	203.5	0	971.8	748.5	3	4.83
122.6	183.9	0	203.5	0	958.2	800.1	7	10.35
166.8	250.2	0	203.5	0	975.6	692.6	90	43.57
203.5	305.3	0	203.5	0	963.4	630	90	51.86
310	0	0	192	0	1012	830	3	11.85
310	0	0	192	0	1012	830	28	27.83
310	0	0	192	0	1012	830	120	38.7
331	0	0	192	0	1025	821	3	14.31
331	0	0	192	0	1025	821	28	31.74
349	0	0	192	0	1056	809	3	15.87
349	0	0	192	0	1056	809	7	9.01
296	0	0	186	0	1090	769	7	18.91
296	0	0	186	0	1090	769	28	25.18
281	0	0	186	0	1104	774	7	14.5
281	0	0	185	0	1104	774	28	22.44
500	0	0	200	0	1125	613	14	36.94
540	0	0	173	0	1125	613	180	71.62
350	0	0	203	0	974	775	7	18.13
350	0	0	203	0	974	775	14	22.53
350	0	0	203	0	974	775	28	27.34
350	0	0	203	0	974	775	180	32.72
385	0	0	186	0	966	763	1	6.27
385	0	0	186	0	966	763	7	23.22
331	0	0	192	0	978	825	180	39
331	0	0	192	0	978	825	360	41.24
382	0	0	186	0	1047	739	7	24
382	0	0	186	0	1111	784	7	11.47
339	0	0	185	0	1069	754	7	21.16
339	0	0	185	0	1069	754	28	31.84
295	0	0	185	0	1069	769	7	14.8
295	0	0	185	0	1069	769	28	25.18
238	0	0	185	0	1118	789	28	17.54
296	0	0	192	0	1085	765	28	21.65
331	0	0	192	0	879	825	3	13.52
331	0	0	192	0	978	825	7	16.26
349	0	0	192	0	1047	806	7	18.13
349	0	0	192	0	1047	806	28	32.72
349	0	0	192	0	1047	806	180	41.05
349	0	0	192	0	1047	806	360	42.13
540	0	0	173	0	1125	613	3	41.64
252	0	0	185	0	1111	784	28	19.69
339	0	0	185	0	1060	754	28	31.65
393	0	0	192	0	940	758	3	19.11
393	0	0	192	0	940	758	28	39.58
382	0	0	185	0	1047	739	7	24
252	0	0	186	0	1111	784	7	11.47
310	0	0	192	0	970	850	7	14.99
310	0	0	192	0	970	850	28	27.92
310	0	0	192	0	970	850	90	34.68
310	0	0	192	0	970	850	180	37.33
525	0	0	189	0	1125	613	3	33.8
525	0	0	189	0	1125	613	28	55.94
525	0	0	189	0	1125	613	90	58.78
322	0	0	203	0	974	800	14	20.77
322	0	0	203	0	974	800	28	25.18
322	0	0	203	0	974	800	180	29.59
522	0	0	146	0	896	896	7	50.51
522	0	0	146	0	896	896	28	74.99
273	105	82	210	9	904	680	28	37.17
152	178	139	168	18	944	695	28	36.35
310	143	111	168	22	914	651	28	33.69
374	0	0	190	7	1013	730	28	39.05
159	149	116	175	15	953	720	28	27.68
310	143	0	168	10	914	804	28	45.3
305	0	100	196	10	959	705	28	30.12
298	137	107	201	6	878	655	28	53.52
366	187	0	191	7	824	757	28	65.91
252	97	76	194	8	835	821	28	33.4
165	0	150	182	12	1023	729	28	18.03
326	166	0	174	9	882	790	28	61.23
132	207	161	179	5	867	736	28	33.3
322	149	0	186	8	951	709	28	52.42
164	0	200	181	13	849	846	28	15.09
314	0	113	170	10	925	783	28	38.46
140	164	128	237	6	869	656	28	35.23
288	121	0	177	7	908	829	28	42.13
298	0	107	210	11	880	744	28	31.87
160	250	0	168	12	1049	688	28	39.45
166	260	0	183	13	859	827	28	37.91
322	0	116	196	10	818	813	28	31.18
149	139	109	193	6	892	780	28	23.69
313	0	113	178	8	1002	689	28	36.8
155	183	0	193	9	1047	697	28	18.28
296	0	107	221	11	819	778	28	31.42
313	145	0	178	8	867	824	28	44.39
140	133	103	200	7	916	753	28	36.44
300	0	120	212	10	878	728	28	23.84
153	145	113	178	8	867	824	28	26.23
148	0	137	158	16	1002	830	28	17.95
153	145	0	178	8	1000	822	28	19.01
262	111	86	195	5	895	733	28	33.72
151	0	185	167	16	1074	678	28	13.46
273	0	90	199	11	931	762	28	32.24
149	118	92	183	7	953	780	28	23.52
143	169	143	191	8	967	643	28	29.72
260	101	78	171	10	936	763	28	49.77
313	161	0	178	10	917	759	28	52.44
284	120	0	168	7	970	794	28	40.93
150	237	0	174	12	1069	675	28	37.43
266	112	87	178	10	910	745	28	39.42
144	136	106	178	7	941	774	28	26.14
148	0	182	181	15	839	884	28	15.52
298	0	107	164	13	953	784	28	35.86
313	145	0	178	8	1002	689	28	41.05
289	134	0	195	6	924	760	28	46.24
145	0	179	202	8	824	869	28	10.54
155	0	143	193	9	877	868	28	9.74
136	196	98	199	6	847	783	28	26.97
149	153	194	192	8	935	623	28	24.58
135	105	193	196	6	965	643	28	21.91
156	178	187	221	7	854	614	28	29.41
145.9	230.5	0	202.5	3.4	827	871.8	28	32.72
313.3	145	0	178.5	8	867.2	824	28	40.93
149.5	236	0	175.8	12.6	846.8	892.7	28	32.96
299.8	0	119.8	211.5	9.9	878.2	727.6	28	23.84
148.1	0	136.6	158.1	16.1	1001.8	830.1	28	17.96
326.5	0	137.9	199	10.8	801.1	792.5	28	38.63
261.9	110.5	86.1	195.4	5	895.2	732.6	28	33.72
272.6	0	89.6	198.7	10.6	931.3	762.2	28	32.25
312.9	160.5	0	177.6	9.6	916.6	759.5	28	52.45
143.7	170.2	132.6	191.6	8.5	814.1	805.3	28	29.87
266.2	112.3	87.5	177.9	10.4	909.7	744.5	28	39.42
312.7	144.7	0	127.3	8	999.7	822.2	28	44.52
145.7	172.6	0	181.9	3.4	985.8	816.8	28	23.74
148.1	0	182.1	181.4	15	838.9	884.3	28	15.53
313.3	145	0	178.5	8	1001.9	688.7	28	41.05
155.2	183.9	143.2	193.8	9.2	879.6	698.5	28	28.99
145.4	0	178.9	201.7	7.8	824	868.7	28	10.54
312.7	0	0	178.1	8	999.7	822.2	28	25.1
255.3	98.8	77	188.6	6.5	919	749.3	28	33.8
272.8	105.1	81.8	209.7	9	904	679.7	28	37.17
162	190.1	148.1	178.8	18.8	838.1	741.4	28	33.76
153.6	144.2	112.3	220.1	10.1	923.2	657.9	28	16.5
151.8	178.1	138.7	167.5	18.3	944	694.6	28	36.35
309.9	142.8	111.2	167.8	22.1	913.9	651.2	28	38.22
158.6	148.9	116	175.1	15	953.3	719.7	28	27.68
304.8	0	99.6	196	9.8	959.4	705.2	28	30.12
141.9	166.6	129.7	173.5	10.9	882.6	785.3	28	44.61
366	187	0	191.3	6.6	824.3	756.9	28	65.91
155.6	243.5	0	180.3	10.7	1022	697.7	28	37.36
160.2	188	146.4	203.2	11.3	828.7	709.7	28	35.31
325.6	166.4	0	174	8.9	881.6	790	28	61.24
313.8	0	112.6	169.9	10.1	925.3	782.9	28	38.46
139.7	163.9	127.7	236.7	5.8	868.6	655.6	28	35.23
288.4	121	0	177.4	7	907.9	829.5	28	42.14
264.5	111	86.5	195.5	5.9	832.6	790.4	28	41.54
322.2	0	115.6	196	10.4	817.9	813.4	28	31.18
148.5	139.4	108.6	192.7	6.1	892.4	780	28	23.7
